artist,song,lyrics,lyrics_url,genre
Johnny Cash,One,One loveOne bloodOne lifeYou've got to do what you shouldOne life with each other,https://www.last.fm/music/Johnny+Cash/_/One/+lyrics,country
Johnny Cash,One,"SisterBrothersOne life, but we're not the sameWe get to carry each otherCarry each other",https://www.last.fm/music/Johnny+Cash/_/One/+lyrics,country
Johnny Cash,One,OneOneOneOne,https://www.last.fm/music/Johnny+Cash/_/One/+lyrics,country
Johnny Cash,Man in Black,"Well, you wonder whyI always dress in blackWhy you never seeBright colors on my backAnd why does my appearanceSeem to have a somber tone?Well, there's a reason for the thingsThat I have on",https://www.last.fm/music/Johnny+Cash/_/Man+in+Black/+lyrics,country
Johnny Cash,Man in Black,I wear the blackFor the poor and the beaten downLivin' in the hopelessHungry side of townI wear it for the prisonerWho has long paid for his crimeBut is there becauseHe's a victim of the times,https://www.last.fm/music/Johnny+Cash/_/Man+in+Black/+lyrics,country
Johnny Cash,Man in Black,I wear the blackFor those who've never readOr listenedTo the words that Jesus saidAbout the road to happinessThrough love and charityWhy you'd think He's talkingStraight to you and me,https://www.last.fm/music/Johnny+Cash/_/Man+in+Black/+lyrics,country
Johnny Cash,Man in Black,"Well, we're doin' mighty fineI do supposeIn our streak of lightnin' carsAnd fancy clothesBut just so we're remindedOf the ones who are held backUp front there ought to beA man in black",https://www.last.fm/music/Johnny+Cash/_/Man+in+Black/+lyrics,country
Johnny Cash,Man in Black,I wear itFor the sick and lonely oldFor the reckless onesWhose bad trip left them coldI wear the black in mournin'For the lives that could have beenEach week we loseA hundred fine young men,https://www.last.fm/music/Johnny+Cash/_/Man+in+Black/+lyrics,country
Johnny Cash,Man in Black,"And, I wear itFor the thousands who have diedBelievin' that the LordWas on their sideI wear it for anotherHundred thousand who have diedBelievin' that we allWere on their side",https://www.last.fm/music/Johnny+Cash/_/Man+in+Black/+lyrics,country
Johnny Cash,Man in Black,"Well, there's thingsThat never will be right, I knowAnd things need changin'Everywhere you goBut till we start to make a moveTo make a few things rightYou'll never see meWear a suit of white",https://www.last.fm/music/Johnny+Cash/_/Man+in+Black/+lyrics,country
Johnny Cash,Man in Black,"Ah, I'd love to wear a rainbowEvery dayAnd tell the worldThat everything's okayBut I'll try to carry offA little darkness on my backTill things are brighterI'm the man in black",https://www.last.fm/music/Johnny+Cash/_/Man+in+Black/+lyrics,country
Alan Jackson,Remember When,Remember when I was young and so were youAnd time stood still and love was all we knewYou were the first so was IWe made love and then you criedRemember when,https://www.last.fm/music/Alan+Jackson/_/Remember+When/+lyrics,country
Alan Jackson,Remember When,"Remember when we vowed the vowsAnd walk the walkGave our hearts, made the start and it was hardWe lived and learned, life threw curvesThere was joy, there was hurtRemember when",https://www.last.fm/music/Alan+Jackson/_/Remember+When/+lyrics,country
Alan Jackson,Remember When,"Remember when old ones died and new were bornAnd life was changed, dissassembled, rearrangedWe came together, fell apartAnd broke each other's heartsRemember when",https://www.last.fm/music/Alan+Jackson/_/Remember+When/+lyrics,country
Alan Jackson,Remember When,"Remember when the sound of little feetWas the music we danced to week to weekBrought back the love, we found trustVowed we'd never give it upRemember when",https://www.last.fm/music/Alan+Jackson/_/Remember+When/+lyrics,country
Alan Jackson,Remember When,"Remember when thirty seemed so oldNow,lookin' back, it's just a steppin' stoneTo where we are, where we've beenSaid we'd do it all againRemember when",https://www.last.fm/music/Alan+Jackson/_/Remember+When/+lyrics,country
Alan Jackson,Remember When,"Remember when we said when we turned grayWhen the children grow up and move awayWe won't be sad, we'll be gladFor all the life we've hadAnd we'll remember when",https://www.last.fm/music/Alan+Jackson/_/Remember+When/+lyrics,country
Lee Ann Womack,I Hope You Dance,"I hope you never lose your sense of wonderYou get your fill to eat but always keep that hungerMay you never take one single breath for grantedGod forbid love ever leave you empty handedI hope you still feel small when you stand beside the oceanWhenever one door closes, I hope one more opensPromise me that you'll give faith a fighting chanceAnd when you get the choice to sit it out or dance",https://www.last.fm/music/Lee+Ann+Womack/_/I+Hope+You+Dance/+lyrics,country
Lee Ann Womack,I Hope You Dance,I hope you danceI hope you dance,https://www.last.fm/music/Lee+Ann+Womack/_/I+Hope+You+Dance/+lyrics,country
Lee Ann Womack,I Hope You Dance,"I hope you never fear those mountains in the distanceNever settle for the path of least resistanceLivin' might mean takin' chances, but they're worth takin'Lovin' might be a mistake, but it's worth makin'Don't let some Hell bent heart leave you bitterWhen you come close to sellin' out, reconsiderGive the Heavens above more than just a passing glanceAnd when you get the choice to sit it out or dance",https://www.last.fm/music/Lee+Ann+Womack/_/I+Hope+You+Dance/+lyrics,country
Lee Ann Womack,I Hope You Dance,I hope you dance (Time is a wheel in constant motion)I hope you dance (Always rolling us along)I hope you dance (Tell me who wants to look back on their years and wonder)I hope you dance (Where those years have gone?),https://www.last.fm/music/Lee+Ann+Womack/_/I+Hope+You+Dance/+lyrics,country
